ID	representative	average_score	family_size	rotation_matrix	rotation_type
3002545	4A9A_D_214_336		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000212	1L5O_A_4_349	0.95974	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000020	1DUR_A_1_55	0.74846	53	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002777	4C47_B_92_213	0.8766	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001139	2DSM_A_1_64		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001905	3QBD_B_6_360	0.771541935483871	31	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002748	2FQH_A_1_109		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000823	1M1X_B_606_690		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000649	2CA5_A_20_78	0.6632428571428571	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001554	5YJD_B_3_214	0.4937687499999999	49	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000486	2D74_A_58_84	0.9234166666666668	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001766	2EKM_A_3_162	0.96344	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001302	2HI7_B_14_162		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002587	4DCI_H_3_146		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001130	1RRZ_A_1_66		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000224	6ENE_B_1_329	0.6234884615384616	52	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002573	3JX8_E_23_269	0.8258714285714286	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002741	2OYY_G_1_71		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002325	4IY9_A_5_86	0.9903	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000472	1ZO2_A_10_126	0.6534103174603174	126	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001792	3BAS_A_843_885		3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000640	1H70_A_1_254	0.6959703703703704	27	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002117	7DC5_A_1_223	0.9329333333333332	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001933	5EO8_A_1_311	0.9392333333333336	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001759	2Z1E_A_43_155	0.7731250000000001	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002128	5I8J_A_1_63	0.96785	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000815	3PH2_B_2_86	0.6560395604395605	104	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001795	2O70_A_2_166	0.8591	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000647	2PTH_A_1_193	0.93784375	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002110	4B6I_C_18_119	0.91005	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002322	2HG4_D_7_40	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000475	1PDO_A_2_130	0.84562	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002746	2RDC_A_20_152		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000011	1MV8_A_314_436	0.84555	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000223	4ZGL_A_1_101	0.7526413793103448	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002574	2MDP_A_1_85		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001137	2C35_B_1_77	0.8811	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001305	1HBN_C_2_248	0.8233076923076924	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002580	5CZZ_A_225_423	0.91215	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001761	1Q46_A_89_175	0.8865000000000002	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001553	2QTV_A_2_44	0.8744000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000481	7CFJ_A_89_232	0.7946933333333333	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000812	1E6V_A_273_552	0.8008666666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002779	5C59_B_55_162	0.892825	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001598	1PM4_A_15_131		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000678	4END_A_1_114	0.804507894736842	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001108	1UFZ_A_8_77		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001934	1GO4_E_493_579		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000846	6SF3_B_321_424	0.5725439999999999	50	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001994	3CEZ_A_10_139	0.6115896551724138	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000248	2DB9_A_8_143		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002349	2OT4_A_418_524	0.8825833333333334	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001538	4OK9_A_4_149	0.97425	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001960	1SR8_A_1_282		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000421	1UFN_A_8_88	0.80105	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002376	2MQB_A_1_152		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002144	2J0S_T_169_230		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000613	1V54_K_6_54	0.9609333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002520	2MPN_A_106_173		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000277	2ZXX_A_88_157	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000879	2C42_A_416_668		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000045	1PJQ_B_1_215	0.8527	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001197	1ERP_A_1_38	0.87445	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002712	6CXH_A_280_414	0.953575	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000283	5F3M_B_2_120	0.7113299999999998	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001351	2R7C_A_144_313		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001163	3BYI_A_262_471	0.816638095238095	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001507	1P35_A_2_299		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002382	2K87_A_1_116		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001735	1R9F_A_26_148	0.9802	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001369	2AU5_A_1_132		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000089	4DPO_A_3_96	0.6273240384615385	106	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002188	3RGB_C_45_203	0.983425	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000419	4M7A_F_26_105	0.8022175675675676	75	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002518	3UAU_A_18_367		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000841	1LM8_V_60_209		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001993	1TLY_A_9_272		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001732	2BTO_A_253_432	0.7610777777777779	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001500	1SMY_A_50_172	0.8577250000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002385	5AUN_A_1_136	0.8050666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001958	3BZC_A_1_324		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001164	3BWH_A_1_244	0.8800033333333332	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000284	2QI2_A_1_126	0.8996	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001356	1WIN_A_7_137		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000042	1LSS_A_1_132	0.8412000000000001	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001190	2BAS_A_2_262		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002715	2H3O_A_26_70		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002527	3MAY_B_40_132		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000270	2E74_G_9_35	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000614	1CFZ_A_1_159	0.7253	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000426	2O97_B_1_90	0.9179	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002371	3NQZ_A_25_204	0.57845	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001509	1GQ1_A_134_567	0.99615	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001951	4HWC_D_157_239	0.78754	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000883	1IN0_A_90_163	0.7576	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000279	2E74_H_3_29		4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000877	1L2P_A_62_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001199	1E3H_A_263_345	0.8431500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002378	4OM3_B_20_131		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001152	2IA7_A_23_133		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000080	1STZ_A_114_141	1.0	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001360	2APO_A_17_246	0.660107142857143	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001704	1A12_A_21_421	0.8713249999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002181	4JIW_H_2_94	0.9667333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001536	1EZJ_A_2_115		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000622	6TZ8_F_2_108	0.7724624999999999	63	(-0.060016632, 0.7098369, 0.701806307, -0.29786095, 0.658305407, -0.691310227, -0.952718735, -0.250529677, 0.171923131)	manual
3002175	2AKI_X_1_77	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002347	2IUT_A_331_416	0.98425	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000410	1V7Z_A_3_259		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002723	5F4Y_A_1436_1604	0.73955	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000848	1OO2_A_9_124	0.9354090909090907	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000074	1R2Z_A_2_121	0.8691666666666666	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001394	5UI2_A_2_175		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000246	3PIK_A_1_440	0.8781875	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002511	3E7K_A_5_55		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000428	1BF6_A_2_292	0.611179090909091	110	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000870	6JO6_L_53_188	0.9313529411764706	17	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002529	3SWY_B_3_46		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001956	1WVK_A_10_86		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000884	6YSI_I_1_137	0.8348666666666666	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001358	1XKP_A_73_269	0.6661333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001393	1SMY_F_74_257	0.6407999999999999	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000241	2HEQ_A_7_71		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002516	4GWP_G_1_167	0.74925	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002724	4IGL_A_6_363	0.9681666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000073	1EUE_A_1_86	0.8228333333333333	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002340	1MZB_A_86_134		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000417	1EM8_B_27_136		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000625	1FFV_B_147_803	0.9004666666666667	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002172	5C2U_A_214_329		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001531	3DB9_A_11_266	0.95895	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001703	2GQB_A_1_130		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002186	4L9H_A_180_330	0.89605	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001367	1ST0_A_38_145	0.96545	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001969	1SRQ_A_78_413		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001155	1SCJ_B_307_377	0.6849666666666668	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000087	5FUI_A_262_385	0.4951213114754098	124	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001304	1QSA_A_1_450		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002581	5CZZ_A_775_1052	0.6799999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001136	1J0T_A_0_77		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001552	1MA9_A_387_458	0.89595	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000480	5VX6_A_101_212	0.6302142857142856	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001760	2W51_A_104_137	1.0	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002323	3NJ2_A_24_174	0.9713	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000474	1M1H_A_5_50	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001794	1DPJ_B_3_31		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000646	2V4J_B_136_208	0.740823076923077	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002111	5M6U_B_436_599	0.92384	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000222	1CHD_A_152_349	0.98165	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002575	4MQD_C_1_132		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002747	2VQG_E_14_89		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001935	4F5X_A_100_880	0.7950428571428573	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001109	1LNS_A_1_145		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000813	7KSQ_F_79_238	0.9108333333333332	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002778	2E12_A_1_93		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000679	1EYV_A_9_139	0.7747857142857143	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001599	1EV0_A_31_88		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002740	2RNQ_A_378_439		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000017	1CBF_A_21_251	0.7986071428571428	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000225	6S2W_B_1_98	0.9108	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002572	3NE5_B_322_386	0.8773	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000641	4ZM1_C_5_240	0.81974	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002116	4R8O_A_30_127	0.899	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002324	4EFP_A_87_239	0.9715666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000473	7T10_R_40_327	0.6790612403100775	130	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001767	2PV4_A_1_144		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001555	1KS2_A_127_198	0.9542	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001131	1W7A_A_299_567	0.82744	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001303	1IYJ_B_2761_2897	0.9273	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002586	4CHG_H_41_69		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002129	4FI5_A_2_70	0.9457333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000814	3T5O_A_542_591	0.7512818181818183	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000028	1EBD_A_347_461	0.7738142857142857	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001932	1H5W_B_16_285		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001758	1JFF_A_2_245	0.8206444444444445	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002120	4Q52_B_22_197	0.8669000000000001	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000677	2LNH_A_2_65	0.8825000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000445	1MZH_A_101_319	0.6250817204301076	186	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001597	1OGM_X_3_201		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002312	4NTQ_A_160_235	0.6464	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000021	1KF6_A_446_527	0.91258	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002776	3B4Q_A_117_206		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002544	3V0R_A_28_157	0.88015	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000213	7ET6_D_189_307	0.76635	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001107	2ICW_G_1_213		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002782	3MK4_A_41_368		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001335	6DEH_A_73_373	0.8899666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000683	4MPS_B_117_403	0.6005125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001751	1K18_A_1_31		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001563	4GA7_A_1_379	0.8960957446808514	47	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002749	2HJM_B_1_85		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000822	2J5L_A_479_512	0.9468	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000648	4FGF_A_20_143	0.8254137931034483	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001904	2EX3_J_71_259		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001138	1HK0_X_1_85	0.8318200000000001	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001564	1PHP_A_1_394	0.9376363636363632	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000684	1FX0_A_373_445	0.8150357142857142	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001756	1JJ2_1_1_49	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001332	4AZP_A_2_135	0.5724835526315789	152	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001100	3EEQ_A_10_214		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002785	4CFP_A_33_181		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002543	3VHX_F_699_800		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000214	1XPN_A_21_170		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000026	1KF6_B_134_243	0.9412666666666666	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002771	2RJI_B_3_84		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000442	2VGB_A_440_573	0.8535375000000001	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001590	5MDX_i_1_35	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002315	4PSN_A_2_95	0.8858	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002127	4WPX_F_13_99	1.0	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000670	1MJD_A_45_150	0.872625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001903	6C0Z_D_17_153	0.95402	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002588	3B2E_G_29_95		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001769	1PL5_A_1272_1346		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000489	3HTC_I_1_65	0.8407333333333332	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002118	4OWT_C_63_101		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000825	4ZIA_A_3_124	0.9643	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000019	2IQQ_A_14_158	0.7439	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001359	1FRE_A_4_42	1.0	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001957	2PC5_A_26_152	0.8763735294117647	34	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000885	1NLT_A_110_138	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000429	4ZQW_B_2_167	0.94845	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002528	4XJX_B_731_896	0.8212999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000871	2FUG_1_250_333	0.8522000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001702	1SYX_B_25_86	0.80155	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002187	5D17_A_376_534		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001530	5U4H_A_1_418	0.8827	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001154	1UF2_C_1_147	0.5972	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000086	5GPC_A_50_193	0.6617031914893617	96	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001968	2O8S_A_54_278		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001366	2GEP_A_81_145	0.7881799999999999	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002725	5INB_B_390_422	0.97425	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000072	3BWG_B_91_225	0.8539000000000001	17	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001392	2EF1_A_45_291	0.62875	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000240	1VH4_B_6_421		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002517	4GWP_B_535_684	0.6682	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000624	1V54_L_2_47	0.9666666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002173	2WBL_B_9_361		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002341	1ULY_A_93_176	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000416	5U2G_A_346_410	0.7432571428571428	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001198	2NN4_A_2_62		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000876	1BRW_A_331_432	0.9089333333333331	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000278	5FOY_B_200_448	0.445801	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002379	1X0T_A_4_57	0.9516	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001508	1JSG_A_4_114	0.9481	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001950	5BPB_C_44_161	0.7177642857142856	21	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000882	2HQH_A_26_97	0.88859375	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002346	1MIJ_A_1297_1396		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000411	1G3P_A_1_65	0.778	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000623	2QDL_A_10_155	0.8825	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002174	3JC2_2_7_68	1.0	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001395	6Y41_F_2_221	0.9251	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000247	2DEW_X_113_293		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002510	2NO2_A_482_581		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002722	3V6I_X_22_120		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000075	2FKN_B_162_340	0.9910333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000849	5KZW_A_79_133	0.8201833333333334	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001361	1U3E_M_106_174	0.71835	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001153	2ETD_A_35_181		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000081	1VCT_A_13_105	0.8413777777777778	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
